age,education_num,hours_per_week,capital_gain,capital_loss,occupation,marital_status,gender,race,income
43,12,53,0,0,0,0,0,0,0
45,7,36,0,0,6,6,0,4,0
88,11,64,2000,0,0,0,1,4,1
59,9,44,0,0,1,1,1,2,0
33,6,36,0,0,6,0,1,4,0
69,11,36,0,0,0,5,0,4,1
57,13,29,0,0,0,4,1,4,1
61,8,39,0,0,12,4,0,4,0
36,9,35,0,0,2,0,1,4,0
63,8,29,0,1000,3,4,0,2,0
59,12,38,0,0,2,4,1,4,0
37,12,41,0,0,4,6,0,4,0
69,9,31,0,0,10,6,1,4,0
65,9,35,0,0,0,0,1,4,0
60,12,42,0,0,7,0,0,0,0
51,9,39,0,0,3,0,0,4,0
41,12,63,0,0,7,1,1,4,0
45,10,48,0,0,0,1,1,4,0
57,12,42,0,0,0,0,0,4,1
45,11,38,0,0,5,5,1,4,0
42,9,38,0,0,4,3,1,4,0
54,4,44,0,0,9,6,0,4,0
35,10,47,0,0,2,0,0,4,0
38,6,31,0,0,8,0,1,4,0
58,13,34,0,0,8,0,0,1,0
54,8,37,0,0,0,1,0,0,0
37,10,42,15000,0,3,4,1,0,0
39,6,33,0,0,0,0,0,4,0
52,4,42,0,0,4,0,1,4,0
60,8,38,0,0,3,0,0,4,0
32,12,48,0,1500,6,1,1,4,0
36,8,43,0,0,7,0,1,0,0
61,11,46,0,0,1,2,1,4,1
33,10,52,0,0,6,6,1,4,0
34,11,42,0,0,8,6,1,4,0
70,10,32,0,0,0,0,1,3,0
51,9,43,0,0,3,0,0,2,0
40,11,33,0,0,8,1,1,4,0
85,10,35,0,0,1,0,0,4,0
57,11,59,0,0,9,6,1,4,0
48,9,23,0,0,10,6,0,4,0
40,9,52,0,0,0,1,1,4,0
48,12,27,0,0,1,0,1,4,1
53,13,42,0,0,7,6,0,4,0
59,10,51,0,0,2,4,0,2,0
81,7,15,0,0,2,2,1,4,0
52,9,32,0,0,7,0,1,4,0
50,11,32,0,0,1,0,1,4,1
55,11,33,0,0,2,0,1,4,0
44,7,38,0,0,3,0,0,4,0
41,8,25,0,0,2,4,1,4,0
50,9,44,0,0,1,6,1,4,1
45,14,48,0,0,1,6,1,4,1
46,6,32,2000,0,5,1,1,0,0
81,12,31,0,0,11,4,1,4,0
45,6,39,0,0,4,0,0,4,0
52,10,39,0,0,6,4,0,0,0
58,12,43,7000,0,7,6,1,4,0
39,7,50,0,0,7,2,1,4,0
49,8,30,5000,2500,8,6,0,4,0
39,12,27,0,0,3,0,1,4,0
63,12,55,0,0,2,0,1,4,1
70,10,22,0,0,8,6,0,4,0
43,10,28,0,0,6,6,1,4,0
58,14,45,0,0,6,0,0,4,1
48,14,25,0,0,1,0,0,4,1
61,13,45,0,0,4,6,0,1,0
39,7,47,0,0,3,6,1,4,0
58,12,47,0,0,6,1,0,4,0
57,10,42,0,0,0,6,1,4,0
50,11,26,0,0,0,0,1,4,1
63,8,24,0,0,5,4,0,4,0
69,6,64,0,0,2,1,1,4,1
80,9,47,0,0,6,1,1,4,0
38,13,45,0,0,6,0,1,0,0
64,5,36,0,0,0,6,0,4,0
32,12,41,0,0,10,0,0,4,0
56,11,9,0,0,8,6,1,4,0
50,9,44,0,0,2,0,0,4,0
56,8,27,0,0,2,1,0,4,0
58,10,32,0,0,13,0,1,4,1
38,10,33,0,0,0,4,0,0,0
49,7,44,0,0,2,0,1,4,0
35,11,45,0,0,7,1,1,4,0
90,7,49,0,0,7,0,1,4,0
54,13,55,0,0,1,1,1,1,1
35,12,64,0,0,10,0,1,4,0
36,8,27,0,0,2,0,1,4,0
37,10,39,0,0,1,4,1,4,0
44,10,23,0,0,2,0,0,4,0
34,16,54,0,0,2,0,1,0,1
50,5,39,0,0,3,0,1,4,0
68,13,57,0,0,1,1,1,0,0
71,8,55,0,0,7,0,1,4,0
54,11,45,0,0,6,6,1,4,0
65,11,28,0,0,8,0,0,4,1
42,10,33,0,0,3,0,0,2,0
58,11,50,0,0,5,5,0,4,0
52,7,44,0,0,7,0,0,4,0
69,6,58,0,0,3,1,1,4,0
66,9,36,0,0,11,0,1,4,0
51,12,41,0,0,3,0,0,4,1
39,10,44,0,0,2,4,1,4,0
84,6,60,0,0,0,4,1,4,0
64,8,40,0,0,1,6,1,4,0
40,9,40,0,0,12,0,1,4,0
64,6,24,0,0,8,0,1,4,0
90,9,61,0,0,9,4,0,4,0
72,9,50,0,0,9,6,1,4,0
43,9,34,0,0,5,6,1,4,0
70,9,30,0,0,9,0,1,4,0
52,11,36,0,0,1,0,1,4,1
42,10,18,0,0,0,0,0,4,1
44,8,71,0,0,0,1,0,4,0
45,9,26,0,0,9,1,0,4,0
64,7,45,0,0,4,0,1,4,1
44,9,46,0,0,12,6,1,0,0
51,11,42,0,0,9,1,0,4,0
58,11,31,0,1500,4,2,0,4,0
51,11,53,0,0,10,3,1,0,0
42,8,33,0,0,0,0,1,4,0
51,12,27,10000,0,10,6,1,4,0
53,11,47,0,0,0,0,0,4,1
52,9,48,0,500,8,0,1,4,0
51,10,32,0,0,4,1,0,4,0
49,9,25,10000,0,1,1,1,4,0
43,12,56,0,2000,9,4,1,4,0
59,9,38,0,0,0,0,1,4,0
49,9,48,0,0,2,0,1,4,1
43,7,38,0,0,1,6,0,4,0
53,7,37,0,0,9,1,1,0,0
54,6,65,0,0,4,0,1,4,0
58,10,34,0,0,2,5,1,4,1
53,11,41,0,0,4,6,0,4,0
82,13,26,0,0,0,6,1,0,0
35,11,51,0,0,2,6,1,4,0
41,7,48,0,0,12,1,0,4,0
72,12,39,0,0,1,4,1,4,1
42,10,35,0,0,5,0,1,4,0
43,11,52,0,0,11,6,0,4,0
63,9,38,0,0,4,0,1,4,0
38,12,53,0,0,5,1,1,4,1
58,11,36,0,0,1,0,1,4,1
52,6,47,0,0,0,0,1,4,0
74,9,37,0,0,1,6,1,4,0
66,8,27,7000,0,9,6,1,4,0
38,12,30,1000,1000,4,4,0,4,0
54,10,38,10000,0,12,6,1,4,0
48,9,37,0,0,1,0,1,4,1
70,10,41,0,0,8,1,1,4,0
63,11,54,0,0,3,0,1,4,0
71,13,21,0,0,10,1,1,4,0
37,8,47,0,0,0,0,0,4,0
36,11,35,0,500,5,1,1,4,0
46,10,46,0,0,1,0,1,4,1
64,7,47,7000,0,6,0,1,4,0
41,11,52,0,0,6,0,1,4,1
47,9,41,15000,0,2,0,0,4,0
46,16,44,0,0,11,0,1,4,1
32,8,29,0,0,9,0,1,0,0
42,9,39,0,0,8,4,1,4,0
37,7,27,0,0,9,4,0,4,0
82,7,49,0,0,3,1,1,4,0
55,11,33,0,0,7,0,1,4,1
43,14,31,0,0,0,4,1,4,0
42,8,50,0,0,10,0,1,4,1
61,9,32,0,0,10,4,1,4,0
49,11,52,0,0,2,4,0,4,0
65,9,40,7000,0,9,0,1,4,0
46,11,38,0,0,10,0,1,4,1
43,11,53,0,0,11,3,1,4,0
29,9,25,0,0,2,2,0,4,0
61,10,25,0,0,5,0,1,4,1
62,13,43,15000,0,5,0,1,4,1
76,9,29,0,0,0,0,0,4,0
37,9,43,0,0,8,0,0,4,0
90,10,36,0,0,6,1,1,4,1
39,12,36,0,0,11,0,1,3,0
72,12,51,0,0,0,6,1,4,1
42,6,22,25000,0,6,1,1,4,0
55,12,41,0,0,3,4,1,4,0
49,8,79,0,0,7,1,1,4,0
90,9,39,0,0,0,0,0,2,1
31,8,38,0,0,1,1,0,3,0
68,9,35,0,0,0,0,1,4,0
44,11,41,0,0,1,6,1,4,0
70,13,48,0,0,5,0,1,4,1
65,16,41,0,0,10,0,1,4,0
47,8,30,0,0,3,0,1,4,0
58,7,29,0,0,7,1,0,4,0
57,9,61,0,0,6,6,1,0,0
55,11,48,0,0,6,6,1,4,0
53,9,49,0,0,4,0,1,4,1
76,15,38,0,0,0,0,1,0,1
63,4,20,2000,0,5,0,1,0,0
79,10,57,0,0,3,0,0,4,0
45,9,45,0,0,4,4,1,4,0
57,7,29,5000,0,0,1,1,4,0
53,11,13,0,0,5,4,1,4,0
61,6,41,0,0,0,1,1,4,0
34,12,54,0,0,3,0,0,4,0
77,14,34,0,0,5,0,1,0,1
68,15,58,0,0,1,4,1,4,0
37,10,44,0,0,1,0,0,4,1
41,11,39,0,0,6,0,1,2,0
65,12,42,0,0,3,0,1,4,1
42,11,49,0,0,3,0,1,4,0
32,11,52,0,500,10,0,1,4,0
48,13,31,5000,0,0,4,0,4,1
49,8,26,0,0,4,1,1,4,0
38,10,31,0,0,8,0,0,4,0
42,7,41,0,0,11,6,1,4,0
43,14,54,0,2000,4,0,1,4,1
70,9,38,0,0,9,0,1,4,1
79,7,38,0,0,2,0,1,4,0
38,8,35,0,0,6,0,1,4,0
52,8,52,0,0,5,6,0,4,0
39,9,36,0,0,5,1,0,4,0
47,10,56,0,0,0,6,0,4,0
38,4,38,25000,0,6,0,0,4,0
42,10,33,0,0,0,1,1,4,0
44,8,27,0,0,5,2,1,4,0
56,3,59,0,0,12,4,1,4,0
67,11,31,0,0,0,0,1,4,1
57,12,44,0,0,8,4,0,4,0
48,10,57,0,0,6,1,1,4,0
71,8,32,0,0,1,0,1,4,0
49,9,47,0,0,8,0,0,4,0
58,8,38,0,1500,13,6,1,4,0
61,12,43,0,0,10,4,0,4,0
75,8,51,0,0,1,6,1,4,0
71,12,55,0,0,1,0,1,4,1
48,14,56,0,0,11,0,1,4,1
68,11,46,0,0,0,0,1,4,1
50,12,45,0,0,6,1,1,4,0
78,9,49,0,0,7,0,1,4,0
47,11,28,99999,0,12,6,1,4,0
50,11,27,2000,0,1,6,0,4,1
45,11,53,0,2000,3,0,1,4,1
43,13,23,0,0,2,2,1,0,0
63,15,40,0,0,9,1,1,4,1
37,9,25,0,0,0,0,0,4,0
44,11,38,0,0,5,1,0,0,0
56,6,39,0,0,8,0,1,4,0
54,8,40,0,0,2,4,0,4,0
61,11,50,0,0,0,0,1,0,0
80,10,21,7000,1000,0,2,1,4,0
37,14,50,15000,0,0,1,0,4,0
41,9,34,0,0,2,6,0,4,0
63,13,25,1000,0,1,0,1,4,1
51,8,38,0,0,1,0,1,4,0
38,12,42,0,0,5,0,1,4,0
33,12,62,0,0,9,0,1,4,0
51,6,5,0,0,5,6,1,4,0
71,9,26,0,0,3,0,1,4,0
56,14,38,0,0,3,0,1,2,0
53,11,54,0,0,0,4,0,4,0
47,13,43,0,0,1,4,0,4,0
43,7,50,0,0,7,0,1,4,0
42,8,36,0,0,9,0,0,4,0
66,8,55,0,0,1,2,1,4,0
43,12,33,0,0,0,0,1,4,1
38,12,23,99999,0,2,0,1,4,1
59,8,32,0,0,4,0,1,2,0
79,10,44,0,0,2,1,1,4,1
88,13,46,0,0,11,0,0,4,1
78,13,47,10000,0,0,0,1,4,1
50,10,12,0,0,2,0,0,4,1
40,11,50,0,0,0,4,1,4,0
60,12,35,0,0,10,0,0,4,0
86,7,46,0,500,1,2,1,4,0
75,9,19,0,0,8,6,0,4,0
61,15,24,0,0,4,6,1,4,1
50,14,36,0,0,3,0,1,4,1
51,10,48,1000,0,4,0,0,4,0
33,9,41,0,500,2,4,1,4,0
41,7,35,0,0,5,0,0,4,0
43,16,18,0,0,6,0,1,4,1
67,10,41,0,0,3,4,1,4,0
47,12,36,0,0,7,0,1,4,0
47,10,41,0,0,3,0,0,4,0
59,13,43,0,0,11,0,0,4,1
46,7,9,0,1500,3,0,1,4,1
62,9,27,0,0,0,6,1,4,0
67,11,36,0,0,2,0,1,4,1
59,14,53,0,0,0,0,1,4,1
55,9,35,0,0,10,1,1,4,0
68,10,50,0,0,4,6,1,2,0
46,13,35,0,0,9,0,0,0,1
45,13,42,0,0,6,0,0,4,0
57,10,48,0,0,2,0,0,4,0
29,8,49,0,0,7,6,0,4,0
75,14,37,0,0,10,5,1,4,0
55,7,38,0,0,10,0,1,4,0
27,13,40,0,0,0,4,1,4,1
90,8,45,0,0,3,4,0,4,0
63,9,24,0,0,0,2,1,4,0
77,8,39,0,0,7,0,1,2,0
59,13,15,0,0,1,1,1,4,0
47,11,30,0,0,4,4,1,4,0
32,9,29,0,0,1,1,0,4,0
56,14,54,0,0,0,0,1,4,1
62,8,32,0,0,13,6,1,4,0
55,6,41,0,0,4,4,1,4,0
41,8,49,0,0,1,6,0,4,0
31,10,42,0,0,10,0,1,0,0
43,8,46,0,0,0,1,1,4,0
48,8,38,0,0,9,2,1,4,0
38,10,42,0,0,13,1,0,4,0
36,6,52,0,0,0,4,1,0,0
56,11,63,0,0,0,6,0,4,0
55,9,15,0,0,5,0,1,4,0
42,11,40,0,0,4,1,1,4,1
44,8,18,0,0,13,4,1,4,0
66,11,55,0,0,3,0,0,4,0
50,13,19,0,0,6,6,0,4,0
67,12,17,0,0,11,6,1,4,1
48,6,81,0,0,1,0,1,4,0
51,14,39,0,0,5,0,1,0,0
52,11,45,0,0,12,0,1,4,1
79,9,71,0,0,3,4,1,4,0
65,8,56,0,0,1,1,1,4,0
52,10,51,0,1000,3,0,1,4,0
38,8,50,0,0,7,1,0,4,0
64,10,32,0,0,9,4,0,4,0
43,14,31,0,0,2,0,0,4,1
66,5,19,0,0,4,0,0,4,0
53,11,47,0,0,1,0,0,4,1
58,13,46,0,0,9,4,1,0,0
36,10,51,0,0,4,1,0,0,1
57,11,41,0,0,1,0,0,4,0
33,11,31,15000,0,10,0,0,4,0
37,12,42,0,0,10,0,0,4,0
59,11,44,0,0,8,6,1,4,0
37,12,24,0,0,4,6,1,4,0
31,12,51,0,0,3,1,1,4,0
51,12,40,0,0,7,0,0,4,0
38,10,44,0,0,4,1,1,0,0
47,7,50,25000,0,4,0,0,4,0
41,6,37,0,0,7,1,1,4,0
46,11,34,0,0,10,0,0,4,0
55,9,82,0,0,1,4,1,4,1
57,9,54,0,0,10,0,0,4,0
65,10,34,0,0,11,6,1,4,0
58,8,39,0,0,1,5,0,0,0
55,9,42,0,0,7,0,0,4,0
66,13,30,0,0,3,6,1,4,1
40,9,26,0,0,8,0,1,4,0
66,9,36,0,0,1,1,1,1,0
52,10,55,1000,0,7,6,1,4,0
71,13,40,0,0,2,0,1,4,1
39,8,36,0,0,4,4,1,4,0
51,14,39,0,0,1,4,1,0,0
58,10,28,0,0,0,1,1,0,0
52,12,39,0,0,0,5,0,4,0
57,12,31,0,0,6,0,1,4,0
77,12,34,0,0,5,0,1,4,1
45,13,39,0,0,8,0,1,4,1
43,8,40,0,0,7,0,1,4,0
68,10,18,0,0,10,0,1,4,0
55,11,45,0,0,6,0,1,0,0
43,9,34,0,0,5,2,0,4,0
41,10,36,0,0,2,1,0,0,0
55,13,52,0,0,3,5,0,4,0
66,8,23,0,0,4,6,1,4,0
48,12,40,0,0,11,4,0,1,0
55,10,53,0,0,4,0,1,4,0
42,9,45,0,0,11,0,0,4,1
59,9,42,0,0,3,4,0,4,0
77,8,48,0,0,6,5,0,2,0
49,11,41,0,0,9,1,0,4,0
53,5,27,0,0,3,0,1,0,0
41,9,46,0,0,0,0,1,4,0
48,10,58,0,0,11,0,1,4,0
32,7,12,0,0,0,4,1,4,0
31,10,34,0,0,4,0,1,4,0
59,11,38,0,0,2,1,1,4,0
40,10,23,0,0,4,0,1,4,0
38,10,34,0,0,12,6,1,0,0
43,10,65,0,0,8,0,0,4,0
31,11,21,0,0,1,0,1,4,0
33,15,36,0,0,5,6,0,4,0
31,10,42,0,0,0,0,1,4,0
57,7,31,99999,0,9,1,1,4,0
40,10,47,0,0,2,6,1,1,0
61,12,39,0,0,0,6,1,4,1
38,11,41,0,0,5,0,0,0,0
64,13,45,0,0,6,0,1,4,1
65,8,50,0,0,4,1,1,2,0
50,10,36,0,0,6,1,0,4,0
43,8,33,0,0,1,1,1,4,0
55,13,52,0,0,8,1,1,4,0
90,10,16,0,0,6,0,0,4,0
50,5,63,0,0,0,0,0,4,0
78,8,41,0,0,1,1,1,0,0
29,10,30,0,0,13,2,1,0,0
35,5,22,0,0,0,6,0,4,0
41,7,45,0,0,4,1,1,4,0
78,6,12,0,0,5,0,1,4,0
54,10,31,0,0,0,4,1,4,0
56,11,40,0,0,4,0,1,4,1
40,8,30,0,0,3,0,0,4,0
43,9,20,0,0,0,0,0,4,0
61,13,46,0,0,4,4,0,4,0
56,8,25,0,0,2,6,1,4,0
50,6,31,0,0,3,0,1,4,0
33,8,64,0,0,3,6,1,4,0
63,11,40,0,0,2,0,1,4,1
45,12,17,0,0,8,0,1,4,0
51,13,31,0,0,6,4,0,4,0
47,5,59,0,0,0,0,1,4,0
36,12,47,0,0,0,0,0,4,1
48,7,26,2000,0,5,0,1,4,1
39,13,65,0,0,4,0,1,4,0
35,11,42,0,0,4,0,1,4,1
36,9,38,0,0,7,0,1,4,0
39,8,28,0,0,11,0,0,4,0
33,5,35,0,0,12,4,0,4,0
39,9,34,0,0,5,5,1,4,0
90,9,57,0,0,1,6,1,4,0
57,12,54,0,0,9,0,0,2,1
57,10,42,0,0,5,0,0,4,0
41,10,40,0,0,3,1,0,2,0
90,16,32,0,0,10,0,1,0,1
84,8,29,0,0,8,1,1,4,0
31,12,23,0,0,1,4,1,4,0
59,15,62,0,0,6,6,1,0,0
66,11,41,0,0,12,2,1,4,0
60,10,22,0,0,4,1,0,4,0
60,11,26,0,0,11,4,1,4,0
47,10,30,0,0,4,0,1,4,1
56,8,52,0,0,6,0,0,4,0
35,14,40,0,0,12,5,1,4,1
62,12,44,0,0,0,0,1,4,1
60,9,38,0,0,1,3,1,4,0
40,9,62,0,1000,6,1,1,4,0
60,10,43,0,0,3,6,1,4,0
52,11,63,0,0,9,0,1,4,0
57,12,38,0,0,1,6,1,4,1
59,9,53,0,0,6,4,1,4,0
69,8,30,0,0,9,5,0,4,0
71,10,38,0,0,7,1,1,0,0
58,12,30,0,0,12,6,0,4,0
73,11,53,5000,0,5,0,1,4,1
48,9,49,0,0,1,4,1,4,0
75,9,48,0,0,0,4,0,4,1
47,9,42,0,0,11,2,1,4,0
50,11,42,0,0,3,0,1,2,0
62,4,25,0,0,0,0,1,4,0
44,12,33,0,0,6,0,1,4,0
38,9,33,0,2000,0,0,1,4,1
63,5,29,0,0,7,0,1,4,0
62,11,31,0,0,6,0,0,4,0
61,10,35,0,0,4,0,0,4,0
46,6,45,2000,0,5,0,0,4,0
41,9,25,0,0,1,0,0,4,0
31,13,34,0,0,12,6,0,4,1
36,8,37,0,0,0,6,1,4,0
84,10,29,0,0,0,4,1,4,0
55,15,40,0,0,3,0,1,0,0
58,12,48,0,0,7,6,0,4,0
72,13,52,0,0,0,6,1,4,1
61,11,40,0,0,7,1,1,4,1
33,8,33,0,0,2,0,1,4,1
67,10,41,0,0,6,4,1,4,0
39,11,42,25000,0,1,4,1,4,0
88,9,28,0,0,1,0,0,4,0
60,9,46,0,0,7,0,1,4,0
65,11,32,0,0,8,0,1,0,0
47,8,23,0,0,3,6,1,0,0
56,9,12,0,0,8,6,1,4,0
73,11,40,0,0,4,4,1,1,0
84,6,39,0,0,3,6,1,4,1
65,8,17,0,0,10,0,1,4,0
56,10,41,0,0,1,0,1,0,0
42,14,34,0,0,1,1,1,4,0
60,8,45,0,0,9,4,1,0,0
36,9,36,0,0,2,0,0,4,0
62,9,22,0,0,9,4,1,4,0
67,16,51,0,1000,5,6,0,4,1
41,11,28,0,0,9,0,1,4,0
62,10,48,0,0,5,0,1,4,0
55,10,31,0,0,4,1,1,4,0
79,9,40,0,0,5,1,0,0,0
65,9,47,0,0,0,1,1,4,1
75,11,47,0,0,1,6,1,4,1
90,13,43,0,0,11,0,1,4,0
58,10,53,0,0,2,0,1,4,1
48,16,36,0,0,3,0,1,4,1
50,10,55,0,0,2,6,1,4,0
33,10,27,0,0,9,6,1,4,0
55,9,48,0,0,13,0,1,4,0
47,8,31,0,0,0,1,1,1,0
52,10,41,0,0,7,6,1,4,0
40,12,45,0,0,12,4,1,3,0
44,8,30,15000,0,5,6,0,4,0
40,14,68,0,0,10,2,0,4,0
62,13,26,0,0,1,0,0,4,1
58,13,58,0,0,10,4,1,4,0
48,12,46,1000,0,4,4,1,4,0
49,9,26,0,0,8,6,1,0,0
57,10,19,0,0,9,0,1,4,0
62,13,32,0,0,3,0,1,4,1
51,10,49,0,0,5,0,1,4,0
28,7,40,0,1500,0,0,1,4,0
53,11,31,0,0,12,0,1,4,0
48,10,37,0,0,4,1,1,4,0
46,6,31,0,0,13,0,1,4,0
56,11,32,0,0,7,6,0,4,0
32,10,24,0,0,6,0,0,4,1
55,9,46,0,0,3,1,0,4,0
62,6,38,0,0,6,4,1,4,0
73,13,45,0,0,10,0,1,4,1
47,8,57,0,0,2,6,1,4,0
61,16,39,0,0,5,6,0,0,0
34,12,29,0,0,2,4,1,4,0
65,13,33,0,0,8,1,1,4,1
70,10,41,0,0,2,4,1,4,1
29,11,39,0,0,1,6,0,4,0
41,9,44,0,0,4,5,1,4,0
41,11,32,0,0,1,0,1,4,1
38,8,42,0,0,8,0,1,4,0
62,4,43,0,0,2,0,1,4,0
30,10,47,0,0,1,0,0,4,0
58,6,42,0,0,7,1,1,4,0
44,11,28,0,0,7,0,1,4,0
56,9,36,0,0,11,0,0,4,0
75,10,57,0,0,1,6,1,4,1
58,9,29,0,0,1,6,1,4,0
39,13,45,0,0,10,5,1,4,0
67,8,33,0,0,0,6,1,4,0
45,13,37,0,0,2,6,1,0,1
39,10,13,0,0,4,1,1,4,0
85,7,26,0,0,4,4,1,4,0
42,9,33,0,0,6,1,1,4,0
43,6,59,5000,0,13,0,0,4,0
43,7,32,0,1500,2,1,1,4,0
53,9,7,0,0,9,0,1,0,0
74,11,57,15000,0,9,0,1,4,0
56,15,49,0,0,7,0,1,4,1
59,11,35,0,0,5,6,1,4,0
33,9,44,0,0,0,6,1,4,0
30,8,29,0,0,10,0,1,4,1
77,4,32,0,0,7,4,1,4,0
57,8,43,0,0,2,0,0,4,0
38,10,47,0,0,13,5,1,4,0
88,12,37,0,0,10,4,0,4,0
40,12,57,0,0,0,4,1,4,0
54,8,28,0,0,0,6,1,4,0
36,12,50,0,0,0,4,0,4,0
49,15,28,0,0,5,6,0,4,1
55,14,38,0,0,4,1,0,4,0
70,14,53,0,0,4,4,0,4,0
61,9,33,0,0,8,6,1,4,0
36,7,32,0,0,5,0,1,4,0
59,7,36,0,0,5,2,0,4,0
71,11,33,0,0,2,0,0,4,1
83,15,25,0,0,8,0,1,4,0
72,9,39,0,0,4,4,0,4,0
47,9,45,0,0,3,0,1,4,0
73,14,30,0,0,0,0,0,4,1
40,11,43,0,0,8,0,1,4,1
38,11,42,0,0,6,1,1,4,0
53,10,48,0,0,13,0,0,4,0
48,12,43,0,0,0,4,0,0,0
59,9,53,0,0,10,0,1,4,1
55,9,37,0,0,2,0,1,4,0
53,10,34,0,0,0,6,1,0,0
56,14,28,0,0,3,0,0,4,1
59,11,55,0,0,10,4,1,1,0
43,15,51,0,0,12,4,1,4,0
36,9,46,0,0,1,1,1,0,0
56,11,27,0,0,12,0,0,4,1
70,5,34,0,0,10,6,1,0,0
51,12,51,0,0,2,6,1,4,1
38,4,35,0,0,3,4,1,4,0
52,13,46,0,0,2,4,1,4,1
50,13,53,5000,0,0,0,0,0,0
65,9,41,0,0,8,0,0,4,0
49,7,49,0,0,0,4,0,4,0
26,8,42,0,0,3,1,0,4,0
44,7,72,0,0,0,0,0,4,0
51,9,38,0,0,6,6,0,4,0
40,10,44,0,0,0,0,0,4,0
49,9,47,0,0,2,5,0,4,0
31,13,19,0,0,7,4,0,4,0
63,11,50,0,0,8,0,0,4,0
27,12,42,0,1500,9,1,0,0,0
63,10,37,0,0,0,4,1,0,0
39,9,30,0,0,2,6,0,2,0
41,8,36,0,0,12,6,0,4,0
45,7,48,0,0,0,1,0,4,0
78,13,18,0,0,1,4,1,4,1
35,8,25,0,0,1,6,1,0,0
59,10,54,0,0,7,0,0,4,0
46,12,47,0,0,3,0,1,4,1
39,10,50,0,0,5,0,1,4,0
64,8,48,0,2500,0,0,1,4,1
39,9,37,0,0,10,0,1,4,0
42,14,55,0,0,5,0,1,4,1
45,12,55,0,0,0,4,0,4,1
81,8,30,0,500,3,4,1,4,1
28,12,51,0,0,3,0,1,4,0
42,12,27,0,0,4,0,1,4,1
51,15,53,0,0,7,4,1,4,1
52,12,30,0,0,0,0,0,4,1
46,11,28,0,500,9,1,0,0,0
81,11,48,0,0,1,1,1,4,1
43,11,32,0,0,1,0,1,4,0
60,7,62,0,0,2,0,1,4,0
66,6,44,0,0,10,4,1,4,0
35,10,28,0,0,13,6,0,4,0
37,12,26,0,0,8,0,1,4,1
51,8,33,0,0,6,0,1,4,0
49,8,27,0,0,3,0,1,4,0
53,8,28,0,0,1,0,1,4,1
41,10,39,0,0,6,5,1,4,0
49,8,35,0,0,2,6,0,4,0
56,16,32,5000,0,7,0,0,2,0
46,8,55,0,0,5,0,0,4,0
64,14,31,0,0,0,1,1,4,1
37,13,44,0,2000,7,6,1,4,1
44,9,14,0,0,1,1,0,4,1
80,10,39,2000,0,5,6,1,4,0
54,13,36,0,0,8,6,0,3,0
54,8,49,0,0,8,6,0,4,0
49,11,50,0,0,6,0,1,4,1
77,4,57,0,0,7,0,1,4,0
43,10,34,0,0,2,2,1,0,0
61,12,18,0,0,8,1,1,4,0
80,6,28,0,0,1,5,1,4,0
63,11,34,0,0,5,6,1,4,1
65,6,31,7000,0,7,5,1,4,0
89,9,63,0,0,1,0,0,4,0
61,16,41,10000,0,6,6,1,4,0
32,13,40,0,0,2,4,1,4,1
44,11,40,0,0,5,1,0,4,0
61,9,37,0,0,1,6,0,4,0
49,9,22,0,1500,12,1,0,4,0
50,7,56,0,0,4,4,1,4,0
73,9,64,0,0,12,1,1,4,0
50,9,28,0,0,3,0,1,4,0
64,16,44,0,0,5,0,1,2,1
38,9,36,15000,0,1,0,1,4,0
52,8,59,0,0,9,0,1,4,1
59,9,53,0,0,10,6,1,0,0
47,12,34,0,0,4,1,0,4,0
53,11,54,0,0,12,6,1,4,0
43,12,47,0,0,10,0,1,4,0
62,14,33,0,0,2,0,1,4,1
34,10,28,0,0,11,1,0,4,0
51,11,55,0,0,2,0,0,4,0
38,9,33,0,0,7,6,1,4,0
90,7,43,0,0,7,6,0,4,1
43,9,54,0,0,0,5,1,4,0
60,14,42,0,0,5,0,1,4,0
41,12,33,0,0,4,1,0,4,0
47,13,53,0,0,7,0,1,4,1
59,10,50,0,0,2,4,1,4,1
33,12,63,0,0,1,0,1,4,0
43,14,51,0,0,12,0,1,4,1
38,10,37,0,1000,8,1,1,0,0
72,10,46,99999,0,8,1,1,4,0
55,11,53,0,0,6,2,1,4,1
77,10,46,0,0,4,6,1,4,0
63,11,34,0,0,1,4,0,2,1
52,9,33,0,0,1,4,1,4,0
52,11,52,0,0,6,0,1,4,0
84,9,52,0,0,9,6,1,4,1
89,14,49,0,0,8,0,1,4,1
66,7,43,0,0,5,6,1,4,0
58,9,41,0,0,9,0,0,4,1
47,12,35,25000,0,8,0,1,0,0
57,8,52,0,0,8,4,0,4,0
46,7,35,99999,0,6,0,1,4,0
57,12,39,0,0,7,0,1,4,0
69,11,36,0,0,2,0,0,4,1
63,10,43,0,0,2,0,1,0,1
51,10,35,15000,0,2,0,1,4,1
47,9,48,0,0,3,1,1,4,0
53,13,56,0,0,5,1,1,4,1
33,14,53,0,0,4,1,1,4,0
54,11,35,0,0,3,6,1,4,0
30,12,55,0,0,4,0,1,4,1
66,11,26,5000,0,0,1,1,4,1
58,14,32,0,0,6,0,0,4,0
63,9,48,0,0,8,4,0,4,0
53,9,35,0,0,8,4,1,4,0
90,11,33,0,0,3,0,1,4,0
88,9,35,0,0,5,0,1,4,0
56,10,40,0,0,11,0,1,4,1
52,12,30,0,0,0,0,1,4,0
45,7,38,0,0,2,4,0,4,0
34,10,52,7000,0,11,0,1,4,0
